"trial","sample","cell","time_in_ms","recording_name","hemi","genotype","sex","age","region"
110,9407,19,940.7,"20180329f005","RH","CBA/J","M","P30:60","ACx"
110,9412,19,941.2,"20180329f005","RH","CBA/J","M","P30:60","ACx"
110,11198,19,1119.8,"20180329f005","RH","CBA/J","M","P30:60","ACx"
110,13097,19,1309.7,"20180329f005","RH","CBA/J","M","P30:60","ACx"
110,15081,19,1508.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
111,2542,19,254.2,"20180329f005","RH","CBA/J","M","P30:60","ACx"
111,4312,19,431.2,"20180329f005","RH","CBA/J","M","P30:60","ACx"
111,5115,19,511.5,"20180329f005","RH","CBA/J","M","P30:60","ACx"
111,6246,19,624.6,"20180329f005","RH","CBA/J","M","P30:60","ACx"
111,7287,19,728.7,"20180329f005","RH","CBA/J","M","P30:60","ACx"
111,8912,19,891.2,"20180329f005","RH","CBA/J","M","P30:60","ACx"
111,9925,19,992.5,"20180329f005","RH","CBA/J","M","P30:60","ACx"
111,11502,19,1150.2,"20180329f005","RH","CBA/J","M","P30:60","ACx"
111,12718,19,1271.8,"20180329f005","RH","CBA/J","M","P30:60","ACx"
112,4306,19,430.6,"20180329f005","RH","CBA/J","M","P30:60","ACx"
112,6590,19,659,"20180329f005","RH","CBA/J","M","P30:60","ACx"
112,9153,19,915.3,"20180329f005","RH","CBA/J","M","P30:60","ACx"
112,10482,19,1048.2,"20180329f005","RH","CBA/J","M","P30:60","ACx"
112,11718,19,1171.8,"20180329f005","RH","CBA/J","M","P30:60","ACx"
112,13501,19,1350.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
112,15223,19,1522.3,"20180329f005","RH","CBA/J","M","P30:60","ACx"
113,4271,19,427.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
113,5541,19,554.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
113,6938,19,693.8,"20180329f005","RH","CBA/J","M","P30:60","ACx"
113,7623,19,762.3,"20180329f005","RH","CBA/J","M","P30:60","ACx"
113,9367,19,936.7,"20180329f005","RH","CBA/J","M","P30:60","ACx"
113,11452,19,1145.2,"20180329f005","RH","CBA/J","M","P30:60","ACx"
113,13947,19,1394.7,"20180329f005","RH","CBA/J","M","P30:60","ACx"
113,15073,19,1507.3,"20180329f005","RH","CBA/J","M","P30:60","ACx"
114,773,19,77.3,"20180329f005","RH","CBA/J","M","P30:60","ACx"
114,801,19,80.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
114,1664,19,166.4,"20180329f005","RH","CBA/J","M","P30:60","ACx"
114,3298,19,329.8,"20180329f005","RH","CBA/J","M","P30:60","ACx"
114,4371,19,437.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
114,5812,19,581.2,"20180329f005","RH","CBA/J","M","P30:60","ACx"
114,7345,19,734.5,"20180329f005","RH","CBA/J","M","P30:60","ACx"
114,12182,19,1218.2,"20180329f005","RH","CBA/J","M","P30:60","ACx"
114,12912,19,1291.2,"20180329f005","RH","CBA/J","M","P30:60","ACx"
115,152,19,15.2,"20180329f005","RH","CBA/J","M","P30:60","ACx"
115,155,19,15.5,"20180329f005","RH","CBA/J","M","P30:60","ACx"
115,1566,19,156.6,"20180329f005","RH","CBA/J","M","P30:60","ACx"
115,1570,19,157,"20180329f005","RH","CBA/J","M","P30:60","ACx"
115,2424,19,242.4,"20180329f005","RH","CBA/J","M","P30:60","ACx"
115,3771,19,377.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
115,4938,19,493.8,"20180329f005","RH","CBA/J","M","P30:60","ACx"
115,6294,19,629.4,"20180329f005","RH","CBA/J","M","P30:60","ACx"
115,8174,19,817.4,"20180329f005","RH","CBA/J","M","P30:60","ACx"
115,9999,19,999.9,"20180329f005","RH","CBA/J","M","P30:60","ACx"
115,11242,19,1124.2,"20180329f005","RH","CBA/J","M","P30:60","ACx"
115,13552,19,1355.2,"20180329f005","RH","CBA/J","M","P30:60","ACx"
115,14786,19,1478.6,"20180329f005","RH","CBA/J","M","P30:60","ACx"
116,869,19,86.9,"20180329f005","RH","CBA/J","M","P30:60","ACx"
116,1468,19,146.8,"20180329f005","RH","CBA/J","M","P30:60","ACx"
116,2958,19,295.8,"20180329f005","RH","CBA/J","M","P30:60","ACx"
116,4303,19,430.3,"20180329f005","RH","CBA/J","M","P30:60","ACx"
116,5530,19,553,"20180329f005","RH","CBA/J","M","P30:60","ACx"
116,6891,19,689.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
116,7673,19,767.3,"20180329f005","RH","CBA/J","M","P30:60","ACx"
116,7677,19,767.7,"20180329f005","RH","CBA/J","M","P30:60","ACx"
116,8618,19,861.8,"20180329f005","RH","CBA/J","M","P30:60","ACx"
116,9942,19,994.2,"20180329f005","RH","CBA/J","M","P30:60","ACx"
116,11220,19,1122,"20180329f005","RH","CBA/J","M","P30:60","ACx"
116,12503,19,1250.3,"20180329f005","RH","CBA/J","M","P30:60","ACx"
116,12507,19,1250.7,"20180329f005","RH","CBA/J","M","P30:60","ACx"
116,14376,19,1437.6,"20180329f005","RH","CBA/J","M","P30:60","ACx"
116,14403,19,1440.3,"20180329f005","RH","CBA/J","M","P30:60","ACx"
117,4020,19,402,"20180329f005","RH","CBA/J","M","P30:60","ACx"
117,5008,19,500.8,"20180329f005","RH","CBA/J","M","P30:60","ACx"
117,6475,19,647.5,"20180329f005","RH","CBA/J","M","P30:60","ACx"
117,7043,19,704.3,"20180329f005","RH","CBA/J","M","P30:60","ACx"
117,8315,19,831.5,"20180329f005","RH","CBA/J","M","P30:60","ACx"
117,9727,19,972.7,"20180329f005","RH","CBA/J","M","P30:60","ACx"
117,11563,19,1156.3,"20180329f005","RH","CBA/J","M","P30:60","ACx"
117,12431,19,1243.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
118,1785,19,178.5,"20180329f005","RH","CBA/J","M","P30:60","ACx"
118,4042,19,404.2,"20180329f005","RH","CBA/J","M","P30:60","ACx"
118,4046,19,404.6,"20180329f005","RH","CBA/J","M","P30:60","ACx"
118,5261,19,526.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
118,5288,19,528.8,"20180329f005","RH","CBA/J","M","P30:60","ACx"
118,6536,19,653.6,"20180329f005","RH","CBA/J","M","P30:60","ACx"
118,6562,19,656.2,"20180329f005","RH","CBA/J","M","P30:60","ACx"
118,7176,19,717.6,"20180329f005","RH","CBA/J","M","P30:60","ACx"
118,7204,19,720.4,"20180329f005","RH","CBA/J","M","P30:60","ACx"
118,8039,19,803.9,"20180329f005","RH","CBA/J","M","P30:60","ACx"
118,10125,19,1012.5,"20180329f005","RH","CBA/J","M","P30:60","ACx"
118,11321,19,1132.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
118,12567,19,1256.7,"20180329f005","RH","CBA/J","M","P30:60","ACx"
118,12594,19,1259.4,"20180329f005","RH","CBA/J","M","P30:60","ACx"
118,15376,19,1537.6,"20180329f005","RH","CBA/J","M","P30:60","ACx"
119,1294,19,129.4,"20180329f005","RH","CBA/J","M","P30:60","ACx"
119,2672,19,267.2,"20180329f005","RH","CBA/J","M","P30:60","ACx"
119,3525,19,352.5,"20180329f005","RH","CBA/J","M","P30:60","ACx"
119,3529,19,352.9,"20180329f005","RH","CBA/J","M","P30:60","ACx"
119,4398,19,439.8,"20180329f005","RH","CBA/J","M","P30:60","ACx"
119,5797,19,579.7,"20180329f005","RH","CBA/J","M","P30:60","ACx"
119,5800,19,580,"20180329f005","RH","CBA/J","M","P30:60","ACx"
119,8054,19,805.4,"20180329f005","RH","CBA/J","M","P30:60","ACx"
119,9081,19,908.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
119,9695,19,969.5,"20180329f005","RH","CBA/J","M","P30:60","ACx"
119,11049,19,1104.9,"20180329f005","RH","CBA/J","M","P30:60","ACx"
119,11054,19,1105.4,"20180329f005","RH","CBA/J","M","P30:60","ACx"
119,12419,19,1241.9,"20180329f005","RH","CBA/J","M","P30:60","ACx"
119,14096,19,1409.6,"20180329f005","RH","CBA/J","M","P30:60","ACx"
120,1778,19,177.8,"20180329f005","RH","CBA/J","M","P30:60","ACx"
120,1781,19,178.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
120,5947,19,594.7,"20180329f005","RH","CBA/J","M","P30:60","ACx"
120,6588,19,658.8,"20180329f005","RH","CBA/J","M","P30:60","ACx"
120,6591,19,659.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
120,11038,19,1103.8,"20180329f005","RH","CBA/J","M","P30:60","ACx"
120,12569,19,1256.9,"20180329f005","RH","CBA/J","M","P30:60","ACx"
120,12596,19,1259.6,"20180329f005","RH","CBA/J","M","P30:60","ACx"
121,243,19,24.3,"20180329f005","RH","CBA/J","M","P30:60","ACx"
121,1850,19,185,"20180329f005","RH","CBA/J","M","P30:60","ACx"
121,1854,19,185.4,"20180329f005","RH","CBA/J","M","P30:60","ACx"
121,2923,19,292.3,"20180329f005","RH","CBA/J","M","P30:60","ACx"
121,2928,19,292.8,"20180329f005","RH","CBA/J","M","P30:60","ACx"
121,4390,19,439,"20180329f005","RH","CBA/J","M","P30:60","ACx"
121,4392,19,439.2,"20180329f005","RH","CBA/J","M","P30:60","ACx"
121,5157,19,515.7,"20180329f005","RH","CBA/J","M","P30:60","ACx"
121,5664,19,566.4,"20180329f005","RH","CBA/J","M","P30:60","ACx"
121,6629,19,662.9,"20180329f005","RH","CBA/J","M","P30:60","ACx"
121,8938,19,893.8,"20180329f005","RH","CBA/J","M","P30:60","ACx"
121,10408,19,1040.8,"20180329f005","RH","CBA/J","M","P30:60","ACx"
121,12272,19,1227.2,"20180329f005","RH","CBA/J","M","P30:60","ACx"
121,12275,19,1227.5,"20180329f005","RH","CBA/J","M","P30:60","ACx"
121,13543,19,1354.3,"20180329f005","RH","CBA/J","M","P30:60","ACx"
121,14493,19,1449.3,"20180329f005","RH","CBA/J","M","P30:60","ACx"
122,814,19,81.4,"20180329f005","RH","CBA/J","M","P30:60","ACx"
122,2581,19,258.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
122,3384,19,338.4,"20180329f005","RH","CBA/J","M","P30:60","ACx"
122,5731,19,573.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
122,8170,19,817,"20180329f005","RH","CBA/J","M","P30:60","ACx"
122,9879,19,987.9,"20180329f005","RH","CBA/J","M","P30:60","ACx"
122,11463,19,1146.3,"20180329f005","RH","CBA/J","M","P30:60","ACx"
123,689,19,68.9,"20180329f005","RH","CBA/J","M","P30:60","ACx"
123,1274,19,127.4,"20180329f005","RH","CBA/J","M","P30:60","ACx"
123,2903,19,290.3,"20180329f005","RH","CBA/J","M","P30:60","ACx"
123,3805,19,380.5,"20180329f005","RH","CBA/J","M","P30:60","ACx"
123,4921,19,492.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
123,6671,19,667.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
123,8124,19,812.4,"20180329f005","RH","CBA/J","M","P30:60","ACx"
123,8790,19,879,"20180329f005","RH","CBA/J","M","P30:60","ACx"
123,11386,19,1138.6,"20180329f005","RH","CBA/J","M","P30:60","ACx"
123,12681,19,1268.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
124,641,19,64.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
124,3786,19,378.6,"20180329f005","RH","CBA/J","M","P30:60","ACx"
124,4784,19,478.4,"20180329f005","RH","CBA/J","M","P30:60","ACx"
124,6356,19,635.6,"20180329f005","RH","CBA/J","M","P30:60","ACx"
124,7807,19,780.7,"20180329f005","RH","CBA/J","M","P30:60","ACx"
124,9619,19,961.9,"20180329f005","RH","CBA/J","M","P30:60","ACx"
124,12202,19,1220.2,"20180329f005","RH","CBA/J","M","P30:60","ACx"
124,13446,19,1344.6,"20180329f005","RH","CBA/J","M","P30:60","ACx"
124,15280,19,1528,"20180329f005","RH","CBA/J","M","P30:60","ACx"
125,327,19,32.7,"20180329f005","RH","CBA/J","M","P30:60","ACx"
125,333,19,33.3,"20180329f005","RH","CBA/J","M","P30:60","ACx"
125,778,19,77.8,"20180329f005","RH","CBA/J","M","P30:60","ACx"
125,783,19,78.3,"20180329f005","RH","CBA/J","M","P30:60","ACx"
125,2922,19,292.2,"20180329f005","RH","CBA/J","M","P30:60","ACx"
125,4360,19,436,"20180329f005","RH","CBA/J","M","P30:60","ACx"
125,5268,19,526.8,"20180329f005","RH","CBA/J","M","P30:60","ACx"
125,6774,19,677.4,"20180329f005","RH","CBA/J","M","P30:60","ACx"
125,8135,19,813.5,"20180329f005","RH","CBA/J","M","P30:60","ACx"
125,9239,19,923.9,"20180329f005","RH","CBA/J","M","P30:60","ACx"
125,12084,19,1208.4,"20180329f005","RH","CBA/J","M","P30:60","ACx"
125,13942,19,1394.2,"20180329f005","RH","CBA/J","M","P30:60","ACx"
126,90,19,9,"20180329f005","RH","CBA/J","M","P30:60","ACx"
126,3273,19,327.3,"20180329f005","RH","CBA/J","M","P30:60","ACx"
126,3278,19,327.8,"20180329f005","RH","CBA/J","M","P30:60","ACx"
126,4439,19,443.9,"20180329f005","RH","CBA/J","M","P30:60","ACx"
126,5546,19,554.6,"20180329f005","RH","CBA/J","M","P30:60","ACx"
126,6855,19,685.5,"20180329f005","RH","CBA/J","M","P30:60","ACx"
126,8060,19,806,"20180329f005","RH","CBA/J","M","P30:60","ACx"
126,10445,19,1044.5,"20180329f005","RH","CBA/J","M","P30:60","ACx"
126,12088,19,1208.8,"20180329f005","RH","CBA/J","M","P30:60","ACx"
126,14726,19,1472.6,"20180329f005","RH","CBA/J","M","P30:60","ACx"
127,1464,19,146.4,"20180329f005","RH","CBA/J","M","P30:60","ACx"
127,4598,19,459.8,"20180329f005","RH","CBA/J","M","P30:60","ACx"
127,6572,19,657.2,"20180329f005","RH","CBA/J","M","P30:60","ACx"
127,8096,19,809.6,"20180329f005","RH","CBA/J","M","P30:60","ACx"
127,10966,19,1096.6,"20180329f005","RH","CBA/J","M","P30:60","ACx"
127,11687,19,1168.7,"20180329f005","RH","CBA/J","M","P30:60","ACx"
127,13562,19,1356.2,"20180329f005","RH","CBA/J","M","P30:60","ACx"
127,13591,19,1359.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
127,14935,19,1493.5,"20180329f005","RH","CBA/J","M","P30:60","ACx"
127,14940,19,1494,"20180329f005","RH","CBA/J","M","P30:60","ACx"
128,6605,19,660.5,"20180329f005","RH","CBA/J","M","P30:60","ACx"
128,6609,19,660.9,"20180329f005","RH","CBA/J","M","P30:60","ACx"
128,7961,19,796.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
128,7966,19,796.6,"20180329f005","RH","CBA/J","M","P30:60","ACx"
128,9806,19,980.6,"20180329f005","RH","CBA/J","M","P30:60","ACx"
128,10092,19,1009.2,"20180329f005","RH","CBA/J","M","P30:60","ACx"
128,11251,19,1125.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
128,13108,19,1310.8,"20180329f005","RH","CBA/J","M","P30:60","ACx"
128,14200,19,1420,"20180329f005","RH","CBA/J","M","P30:60","ACx"
128,15101,19,1510.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
129,892,19,89.2,"20180329f005","RH","CBA/J","M","P30:60","ACx"
129,5203,19,520.3,"20180329f005","RH","CBA/J","M","P30:60","ACx"
129,5810,19,581,"20180329f005","RH","CBA/J","M","P30:60","ACx"
129,6955,19,695.5,"20180329f005","RH","CBA/J","M","P30:60","ACx"
129,6981,19,698.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
129,7886,19,788.6,"20180329f005","RH","CBA/J","M","P30:60","ACx"
129,9933,19,993.3,"20180329f005","RH","CBA/J","M","P30:60","ACx"
129,10948,19,1094.8,"20180329f005","RH","CBA/J","M","P30:60","ACx"
129,10952,19,1095.2,"20180329f005","RH","CBA/J","M","P30:60","ACx"
129,12386,19,1238.6,"20180329f005","RH","CBA/J","M","P30:60","ACx"
129,12411,19,1241.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
130,1039,19,103.9,"20180329f005","RH","CBA/J","M","P30:60","ACx"
130,5630,19,563,"20180329f005","RH","CBA/J","M","P30:60","ACx"
130,13621,19,1362.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
131,1268,19,126.8,"20180329f005","RH","CBA/J","M","P30:60","ACx"
131,2322,19,232.2,"20180329f005","RH","CBA/J","M","P30:60","ACx"
131,3837,19,383.7,"20180329f005","RH","CBA/J","M","P30:60","ACx"
131,6178,19,617.8,"20180329f005","RH","CBA/J","M","P30:60","ACx"
131,10879,19,1087.9,"20180329f005","RH","CBA/J","M","P30:60","ACx"
131,12052,19,1205.2,"20180329f005","RH","CBA/J","M","P30:60","ACx"
131,14979,19,1497.9,"20180329f005","RH","CBA/J","M","P30:60","ACx"
132,1498,19,149.8,"20180329f005","RH","CBA/J","M","P30:60","ACx"
132,1502,19,150.2,"20180329f005","RH","CBA/J","M","P30:60","ACx"
132,3759,19,375.9,"20180329f005","RH","CBA/J","M","P30:60","ACx"
132,5417,19,541.7,"20180329f005","RH","CBA/J","M","P30:60","ACx"
132,5828,19,582.8,"20180329f005","RH","CBA/J","M","P30:60","ACx"
132,6513,19,651.3,"20180329f005","RH","CBA/J","M","P30:60","ACx"
132,7877,19,787.7,"20180329f005","RH","CBA/J","M","P30:60","ACx"
132,9758,19,975.8,"20180329f005","RH","CBA/J","M","P30:60","ACx"
132,11410,19,1141,"20180329f005","RH","CBA/J","M","P30:60","ACx"
132,13354,19,1335.4,"20180329f005","RH","CBA/J","M","P30:60","ACx"
132,13359,19,1335.9,"20180329f005","RH","CBA/J","M","P30:60","ACx"
132,14450,19,1445,"20180329f005","RH","CBA/J","M","P30:60","ACx"
133,840,19,84,"20180329f005","RH","CBA/J","M","P30:60","ACx"
133,2838,19,283.8,"20180329f005","RH","CBA/J","M","P30:60","ACx"
133,3720,19,372,"20180329f005","RH","CBA/J","M","P30:60","ACx"
133,5136,19,513.6,"20180329f005","RH","CBA/J","M","P30:60","ACx"
133,6891,19,689.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
133,8816,19,881.6,"20180329f005","RH","CBA/J","M","P30:60","ACx"
133,10992,19,1099.2,"20180329f005","RH","CBA/J","M","P30:60","ACx"
133,13084,19,1308.4,"20180329f005","RH","CBA/J","M","P30:60","ACx"
133,14738,19,1473.8,"20180329f005","RH","CBA/J","M","P30:60","ACx"
133,14766,19,1476.6,"20180329f005","RH","CBA/J","M","P30:60","ACx"
134,1654,19,165.4,"20180329f005","RH","CBA/J","M","P30:60","ACx"
134,4241,19,424.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
134,4246,19,424.6,"20180329f005","RH","CBA/J","M","P30:60","ACx"
134,5636,19,563.6,"20180329f005","RH","CBA/J","M","P30:60","ACx"
134,6712,19,671.2,"20180329f005","RH","CBA/J","M","P30:60","ACx"
134,7680,19,768,"20180329f005","RH","CBA/J","M","P30:60","ACx"
134,8804,19,880.4,"20180329f005","RH","CBA/J","M","P30:60","ACx"
134,10535,19,1053.5,"20180329f005","RH","CBA/J","M","P30:60","ACx"
134,12598,19,1259.8,"20180329f005","RH","CBA/J","M","P30:60","ACx"
134,14707,19,1470.7,"20180329f005","RH","CBA/J","M","P30:60","ACx"
135,390,19,39,"20180329f005","RH","CBA/J","M","P30:60","ACx"
135,2151,19,215.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
135,2864,19,286.4,"20180329f005","RH","CBA/J","M","P30:60","ACx"
135,3903,19,390.3,"20180329f005","RH","CBA/J","M","P30:60","ACx"
135,3907,19,390.7,"20180329f005","RH","CBA/J","M","P30:60","ACx"
135,4561,19,456.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
135,5148,19,514.8,"20180329f005","RH","CBA/J","M","P30:60","ACx"
135,7659,19,765.9,"20180329f005","RH","CBA/J","M","P30:60","ACx"
135,9613,19,961.3,"20180329f005","RH","CBA/J","M","P30:60","ACx"
135,11563,19,1156.3,"20180329f005","RH","CBA/J","M","P30:60","ACx"
135,14230,19,1423,"20180329f005","RH","CBA/J","M","P30:60","ACx"
135,14234,19,1423.4,"20180329f005","RH","CBA/J","M","P30:60","ACx"
135,14863,19,1486.3,"20180329f005","RH","CBA/J","M","P30:60","ACx"
136,1737,19,173.7,"20180329f005","RH","CBA/J","M","P30:60","ACx"
136,3232,19,323.2,"20180329f005","RH","CBA/J","M","P30:60","ACx"
136,4211,19,421.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
136,5456,19,545.6,"20180329f005","RH","CBA/J","M","P30:60","ACx"
136,6490,19,649,"20180329f005","RH","CBA/J","M","P30:60","ACx"
136,7557,19,755.7,"20180329f005","RH","CBA/J","M","P30:60","ACx"
136,9192,19,919.2,"20180329f005","RH","CBA/J","M","P30:60","ACx"
136,10684,19,1068.4,"20180329f005","RH","CBA/J","M","P30:60","ACx"
136,11784,19,1178.4,"20180329f005","RH","CBA/J","M","P30:60","ACx"
136,13651,19,1365.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
136,14468,19,1446.8,"20180329f005","RH","CBA/J","M","P30:60","ACx"
137,1595,19,159.5,"20180329f005","RH","CBA/J","M","P30:60","ACx"
137,2962,19,296.2,"20180329f005","RH","CBA/J","M","P30:60","ACx"
137,2989,19,298.9,"20180329f005","RH","CBA/J","M","P30:60","ACx"
137,4139,19,413.9,"20180329f005","RH","CBA/J","M","P30:60","ACx"
137,4933,19,493.3,"20180329f005","RH","CBA/J","M","P30:60","ACx"
137,6921,19,692.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
137,8399,19,839.9,"20180329f005","RH","CBA/J","M","P30:60","ACx"
137,9257,19,925.7,"20180329f005","RH","CBA/J","M","P30:60","ACx"
137,11628,19,1162.8,"20180329f005","RH","CBA/J","M","P30:60","ACx"
137,11632,19,1163.2,"20180329f005","RH","CBA/J","M","P30:60","ACx"
137,12991,19,1299.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
137,13957,19,1395.7,"20180329f005","RH","CBA/J","M","P30:60","ACx"
138,3704,19,370.4,"20180329f005","RH","CBA/J","M","P30:60","ACx"
138,3731,19,373.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
138,4468,19,446.8,"20180329f005","RH","CBA/J","M","P30:60","ACx"
138,4472,19,447.2,"20180329f005","RH","CBA/J","M","P30:60","ACx"
138,5177,19,517.7,"20180329f005","RH","CBA/J","M","P30:60","ACx"
138,9658,19,965.8,"20180329f005","RH","CBA/J","M","P30:60","ACx"
138,11028,19,1102.8,"20180329f005","RH","CBA/J","M","P30:60","ACx"
138,13099,19,1309.9,"20180329f005","RH","CBA/J","M","P30:60","ACx"
138,13103,19,1310.3,"20180329f005","RH","CBA/J","M","P30:60","ACx"
139,1448,19,144.8,"20180329f005","RH","CBA/J","M","P30:60","ACx"
139,1475,19,147.5,"20180329f005","RH","CBA/J","M","P30:60","ACx"
139,2562,19,256.2,"20180329f005","RH","CBA/J","M","P30:60","ACx"
139,2589,19,258.9,"20180329f005","RH","CBA/J","M","P30:60","ACx"
139,5037,19,503.7,"20180329f005","RH","CBA/J","M","P30:60","ACx"
139,5040,19,504,"20180329f005","RH","CBA/J","M","P30:60","ACx"
139,7121,19,712.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
139,7147,19,714.7,"20180329f005","RH","CBA/J","M","P30:60","ACx"
139,8165,19,816.5,"20180329f005","RH","CBA/J","M","P30:60","ACx"
139,8170,19,817,"20180329f005","RH","CBA/J","M","P30:60","ACx"
139,9876,19,987.6,"20180329f005","RH","CBA/J","M","P30:60","ACx"
139,9881,19,988.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
139,11065,19,1106.5,"20180329f005","RH","CBA/J","M","P30:60","ACx"
139,11071,19,1107.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
139,13035,19,1303.5,"20180329f005","RH","CBA/J","M","P30:60","ACx"
139,13037,19,1303.7,"20180329f005","RH","CBA/J","M","P30:60","ACx"
140,573,19,57.3,"20180329f005","RH","CBA/J","M","P30:60","ACx"
140,5573,19,557.3,"20180329f005","RH","CBA/J","M","P30:60","ACx"
140,6563,19,656.3,"20180329f005","RH","CBA/J","M","P30:60","ACx"
140,6566,19,656.6,"20180329f005","RH","CBA/J","M","P30:60","ACx"
140,7383,19,738.3,"20180329f005","RH","CBA/J","M","P30:60","ACx"
140,12650,19,1265,"20180329f005","RH","CBA/J","M","P30:60","ACx"
140,15138,19,1513.8,"20180329f005","RH","CBA/J","M","P30:60","ACx"
141,3982,19,398.2,"20180329f005","RH","CBA/J","M","P30:60","ACx"
141,4563,19,456.3,"20180329f005","RH","CBA/J","M","P30:60","ACx"
141,5592,19,559.2,"20180329f005","RH","CBA/J","M","P30:60","ACx"
141,6966,19,696.6,"20180329f005","RH","CBA/J","M","P30:60","ACx"
141,8641,19,864.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
141,10633,19,1063.3,"20180329f005","RH","CBA/J","M","P30:60","ACx"
141,14874,19,1487.4,"20180329f005","RH","CBA/J","M","P30:60","ACx"
142,645,19,64.5,"20180329f005","RH","CBA/J","M","P30:60","ACx"
142,5980,19,598,"20180329f005","RH","CBA/J","M","P30:60","ACx"
142,5983,19,598.3,"20180329f005","RH","CBA/J","M","P30:60","ACx"
142,7936,19,793.6,"20180329f005","RH","CBA/J","M","P30:60","ACx"
142,9917,19,991.7,"20180329f005","RH","CBA/J","M","P30:60","ACx"
142,11321,19,1132.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
142,12667,19,1266.7,"20180329f005","RH","CBA/J","M","P30:60","ACx"
143,1608,19,160.8,"20180329f005","RH","CBA/J","M","P30:60","ACx"
143,1635,19,163.5,"20180329f005","RH","CBA/J","M","P30:60","ACx"
143,2542,19,254.2,"20180329f005","RH","CBA/J","M","P30:60","ACx"
143,2570,19,257,"20180329f005","RH","CBA/J","M","P30:60","ACx"
143,3341,19,334.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
143,5512,19,551.2,"20180329f005","RH","CBA/J","M","P30:60","ACx"
143,6644,19,664.4,"20180329f005","RH","CBA/J","M","P30:60","ACx"
143,8240,19,824,"20180329f005","RH","CBA/J","M","P30:60","ACx"
143,10233,19,1023.3,"20180329f005","RH","CBA/J","M","P30:60","ACx"
143,11970,19,1197,"20180329f005","RH","CBA/J","M","P30:60","ACx"
143,14901,19,1490.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
144,4503,19,450.3,"20180329f005","RH","CBA/J","M","P30:60","ACx"
144,4508,19,450.8,"20180329f005","RH","CBA/J","M","P30:60","ACx"
144,5420,19,542,"20180329f005","RH","CBA/J","M","P30:60","ACx"
144,5446,19,544.6,"20180329f005","RH","CBA/J","M","P30:60","ACx"
144,6248,19,624.8,"20180329f005","RH","CBA/J","M","P30:60","ACx"
144,8172,19,817.2,"20180329f005","RH","CBA/J","M","P30:60","ACx"
144,9864,19,986.4,"20180329f005","RH","CBA/J","M","P30:60","ACx"
144,11308,19,1130.8,"20180329f005","RH","CBA/J","M","P30:60","ACx"
144,13463,19,1346.3,"20180329f005","RH","CBA/J","M","P30:60","ACx"
144,13491,19,1349.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
144,14251,19,1425.1,"20180329f005","RH","CBA/J","M","P30:60","ACx"
145,3188,19,318.8,"20180329f005","RH","CBA/J","M","P30:60","ACx"
145,3193,19,319.3,"20180329f005","RH","CBA/J","M","P30:60","ACx"
145,4679,19,467.9,"20180329f005","RH","CBA/J","M","P30:60","ACx"
145,4683,19,468.3,"20180329f005","RH","CBA/J","M","P30:60","ACx"
145,6304,19,630.4,"20180329f005","RH","CBA/J","M","P30:60","ACx"
